title,type,description,release_year,runtime,genres,imdb_score,tmdb_popularity,service
Dog love,SHOW,"Perro Amor is a Spanish-language telenovela produced by the United States-based television network Telemundo that originally ran in the United States from January to July 2010. This is a Colombian soap opera remake of the 1998 Cenpro Televisión daily telenovela Perro Amor, written by Natalia Ospina & Andrés Salgado. As with most of its other soap operas, Telemundo broadcast English subtitles as closed captions on CC3.",2015,44,"['comedy', 'drama']",6.7,6.311,Hulu
Chaos Dragon: Sekiryuu Sen'eki,SHOW,"The story takes place in Huanli (the Year of Dazzling) 3015. Donatia and Kouran, two countries fighting for supremacy, are causing the world to be torn apart due to the constant war. Amidst the strife is the island country Nil Kamui, which has lost its independence. Red Dragon, the guardian god of Nil Kamui, goes out of control. Will the island country be able to regain its independence?",2015,23,"['action', 'scifi', 'fantasy', 'animation']",4.4,6.766,Hulu
A Dogwalker's Christmas Tale,MOVIE,Spoiled 21-year-old Luce Lockhart faces a tough decision when a handsome new friend asks her to help protect a dog park from her wealthy employer.,2015,80,"['comedy', 'family', 'romance', 'drama']",5.0,5.484,Hulu
Bajo el Mismo Cielo,SHOW,"Adela morales has been an active gang member her whole life. But now she must escape. She meets Carlos, a man who has worked hard for his kids. Together, they must get Adela to safety, before the gang catches them...",2015,43,"['drama', 'romance']",7.9,3.655,Hulu
Killing Eve,SHOW,"A security consultant hunts for a ruthless assassin. Equally obsessed with each other, they go head to head in an epic game of cat-and-mouse.",2018,42,"['crime', 'drama', 'thriller', 'action']",8.2,45.175,Hulu
The Split,SHOW,"The Defoes, a family of female divorce lawyers, are forced to face their past following the return of their estranged father after a 30 year absence.",2018,58,['drama'],7.7,30.061,Hulu
Mayans M.C.,SHOW,"Set in the aftermath of Jax Teller’s death, Ezekiel ""EZ"" Reyes is fresh out of prison and a prospect in the Mayans M.C. charter on the Cali/Mexi border. Now, EZ must carve out his new identity in a town where he was once the golden boy with the American Dream in his grasp.",2018,56,"['drama', 'crime', 'thriller']",7.5,253.489,Hulu
The Handmaid's Tale,SHOW,"Set in a dystopian future, a woman is forced to live as a concubine under a fundamentalist theocratic dictatorship. A TV adaptation of Margaret Atwood's novel.",2017,52,"['scifi', 'drama', 'thriller']",8.4,131.211,Hulu
Legion,SHOW,"David Haller, AKA Legion, is a troubled young man who may be more than human. Diagnosed as schizophrenic, David has been in and out of psychiatric hospitals for years. But after a strange encounter with a fellow patient, he’s confronted with the possibility that the voices he hears and the visions he sees might be real.",2017,49,"['action', 'scifi', 'drama', 'thriller']",8.2,29.404,Hulu
The Rookie,SHOW,"Starting over isn’t easy, especially for small-town guy John Nolan who, after a life-altering incident, is pursuing his dream of being an LAPD officer. As the force’s oldest rookie, he’s met with skepticism from some higher-ups who see him as just a walking midlife crisis.",2018,43,"['crime', 'drama', 'comedy']",8.0,201.604,Hulu
The Orville,SHOW,"Follows the crew of the not-so-functional exploratory ship in the Earth's interstellar fleet, 400 years in the future.",2017,45,"['scifi', 'comedy', 'drama']",8.0,54.989,Hulu
Snowfall,SHOW,"Los Angeles. 1983. A storm is coming and it's name is crack. Set against the infancy of the crack cocaine epidemic and its ultimate radical impact on the culture as we know it, the story follows numerous characters on a violent collision course.",2017,46,"['crime', 'drama']",8.2,47.145,Hulu
S.W.A.T.,SHOW,Follows a locally born and bred S.W.A.T. sergeant and his team of highly-trained men and women as they solve crimes in Los Angeles.,2017,42,"['crime', 'drama', 'thriller', 'action']",7.0,439.647,Hulu
The Good Doctor,SHOW,"Shaun Murphy, a young surgeon with autism and savant syndrome, relocates from a quiet country life to join a prestigious hospital's surgical unit. Unable to personally connect with those around him, Shaun uses his extraordinary medical gifts to save lives and challenge the skepticism of his colleagues.",2017,42,['drama'],8.1,756.034,Hulu
Taboo,SHOW,Adventurer James Keziah Delaney returns to London from Africa in 1814 along with fourteen stolen diamonds to seek vengeance after the death of his father.,2017,58,"['drama', 'thriller', 'european']",8.4,39.621,Hulu
9-1-1,SHOW,"Explore the high-pressure experiences of police officers, paramedics and firefighters who are thrust into the most frightening, shocking and heart-stopping situations. These emergency responders must try to balance saving those who are at their most vulnerable with solving the problems in their own lives.",2018,44,"['action', 'crime', 'drama', 'thriller']",7.8,241.216,Hulu
New Amsterdam,SHOW,"The new medical director breaks the rules to heal the system at America's oldest public hospital. Max Goodwin sets out to tear up the bureaucracy and provide exceptional care, but the doctors and staff are not so sure he can succeed. They've heard this before. Not taking ""no"" for an answer, Dr. Goodwin's instinctive response to problems large and small is four simple words: ""How can I help?"" He has to disrupt the status quo and prove he'll stop at nothing to breathe new life into this underfunded and underappreciated hospital, returning it to the glory that put it on the map.",2018,43,['drama'],8.0,161.765,Hulu
The Terror,SHOW,A chilling anthology series featuring stories of people in terrifying situations inspired by true historical events.,2018,45,"['scifi', 'drama', 'history', 'horror', 'thriller']",7.9,40.767,Hulu
Deadpool 2,MOVIE,Wisecracking mercenary Deadpool battles the evil and powerful Cable and other bad guys to save a boy's life.,2018,119,"['action', 'comedy', 'scifi']",7.7,145.922,Hulu
A Million Little Things,SHOW,A group of friends from Boston who feel stuck in life experience an unexpected wake-up call after one of their friend dies unexpectedly.,2018,42,"['drama', 'comedy', 'romance']",7.9,40.476,Hulu
The House That Jack Built,MOVIE,"Failed architect, engineer and vicious murderer Jack narrates the details of some of his most elaborately orchestrated crimes, each of them a towering piece of art that defines his life's work as a serial killer for twelve years.",2018,151,"['thriller', 'horror', 'crime', 'drama', 'european']",6.8,19.639,Hulu
The Purge,SHOW,"Set in a dystopian America ruled by a totalitarian political party, the series follows several seemingly unrelated characters living in a small city. Tying them all together is a mysterious savior who’s impeccably equipped for everything the night throws at them. As the clock winds down with their fates hanging in the balance, each character is forced to reckon with their pasts as they discover how far they will go to survive the night.",2018,41,"['crime', 'scifi', 'thriller', 'action', 'drama', 'horror']",6.5,66.404,Hulu
Pose,SHOW,"A dance musical that explores the juxtaposition of several segments of 1980s life and society in New York: the ball culture world, the rise of the luxury Trump-era universe and the downtown social and literary scene.",2018,54,['drama'],8.6,35.506,Hulu
Mr Inbetween,SHOW,"Ray Shoesmith is a father, ex-husband, boyfriend and best friend: tough roles to juggle in the modern age. Even harder when you’re a criminal for hire.",2018,26,"['crime', 'drama']",8.6,47.559,Hulu
The Resident,SHOW,"A tough, brilliant senior resident guides an idealistic young doctor through his first day, pulling back the curtain on what really happens, both good and bad, in modern-day medicine.",2018,44,['drama'],7.8,103.888,Hulu
Logan Lucky,MOVIE,"Trying to reverse a family curse, brothers Jimmy and Clyde Logan set out to execute an elaborate robbery during the legendary Coca-Cola 600 race at the Charlotte Motor Speedway.",2017,119,"['crime', 'action', 'comedy', 'drama']",7.0,17.373,Hulu
Cardinal,SHOW,"Detective John Cardinal attempts to uncover the mystery of what happened to the missing 13-year-old girl whose body is discovered in the shaft-head of an abandoned mine. At the same time, he comes under investigation by his new partner, Lise Delorme, a tough investigator in her own right.",2017,43,"['drama', 'crime', 'thriller']",7.7,21.106,Hulu
The Shape of Water,MOVIE,"An other-worldly story, set against the backdrop of Cold War era America circa 1962, where a mute janitor working at a lab falls in love with an amphibious man being held captive there and devises a plan to help him escape.",2017,120,"['fantasy', 'romance', 'scifi', 'thriller', 'drama']",7.3,29.953,Hulu
Brockmire,SHOW,A famed major league baseball announcer who suffers an embarrassing and very public meltdown live on the air after discovering his beloved wife's serial infidelity decides to reclaim his career and love life in a small town a decade later.,2017,21,"['comedy', 'drama', 'sport']",8.0,16.554,Hulu
Das Boot,SHOW,An inexperienced U-boat crew has to survive a secret mission and a young German woman is torn between loyalty for her home country and the French resistance in the WWII drama.,2018,58,"['war', 'drama', 'european']",7.4,17.063,Hulu
